order_time,order_id,order_date,allot_time,accept_time,pickup_time,delivered_time,rider_id,first_mile_distance,last_mile_distance,alloted_orders,delivered_orders,cancelled,undelivered_orders,lifetime_order_count,reassignment_method,reassignment_reason,reassigned_order,session_time,cancelled_time
2021-02-06 08:53:47,127578,2021-02-06 00:00:00,2021-02-06 08:53:48,2021-02-06 08:54:30,2021-02-06 09:02:19,2021-02-06 09:21:35,1707,1.2611,1.52,215.0,214.0,0,1.0,2508.0,,,,322.4166666666667,
2021-02-06 08:53:47,127579,2021-02-06 00:00:00,2021-02-06 08:53:48,2021-02-06 08:53:56,2021-02-06 08:58:20,2021-02-06 09:00:09,11270,0.6201,0.4,90.0,90.0,0,0.0,563.0,,,,289.9833333333333,
2021-02-06 08:53:48,127580,2021-02-06 00:00:00,2021-02-06 08:53:48,2021-02-06 08:55:00,2021-02-06 09:05:04,2021-02-06 09:24:00,11444,2.1251,5.04,149.0,149.0,0,0.0,396.0,,,,201.41666666666669,
2021-02-06 08:53:50,127582,2021-02-06 00:00:00,2021-02-06 08:53:51,2021-02-06 08:54:00,2021-02-06 09:08:31,2021-02-06 09:32:59,11002,1.5438,6.01,35.0,34.0,0,1.0,54.0,,,,159.18333333333334,
2021-02-06 08:53:50,127581,2021-02-06 00:00:00,2021-02-06 08:57:01,2021-02-06 08:58:10,2021-02-06 09:08:14,2021-02-06 09:19:46,1060,1.1056,2.35,140.0,140.0,0,0.0,248.0,,,,203.83333333333331,
2021-02-06 08:53:51,127583,2021-02-06 00:00:00,2021-02-06 08:53:53,2021-02-06 08:54:12,2021-02-06 09:09:11,2021-02-06 09:28:02,2304,2.4601,6.42,29.0,29.0,0,0.0,7860.0,,,,383.85,
2021-02-06 08:53:54,127584,2021-02-06 00:00:00,2021-02-06 08:54:00,2021-02-06 08:54:15,2021-02-06 08:58:21,2021-02-06 09:13:11,12812,0.9078,1.34,,,0,,171.0,,,,256.93333333333334,
2021-02-06 08:53:54,127585,2021-02-06 00:00:00,2021-02-06 08:54:30,2021-02-06 08:57:23,2021-02-06 09:13:18,2021-02-06 09:23:04,13161,1.814,1.49,10.0,10.0,0,0.0,2339.0,,,,229.0,
2021-02-06 08:53:55,127586,2021-02-06 00:00:00,2021-02-06 08:54:30,2021-02-06 08:55:41,2021-02-06 09:07:52,2021-02-06 09:29:40,3666,1.1028,4.26,,,0,,25.0,,,,156.53333333333333,
2021-02-06 08:53:55,127587,2021-02-06 00:00:00,2021-02-06 08:53:57,2021-02-06 08:54:07,2021-02-06 09:24:55,2021-02-06 09:34:35,1597,2.0979,1.88,34.0,34.0,0,0.0,1823.0,,,,230.88333333333333,
2021-02-06 08:53:56,127588,2021-02-06 00:00:00,2021-02-06 08:54:55,2021-02-06 08:55:02,2021-02-06 09:13:54,2021-02-06 09:31:59,3503,0.8551,5.92,76.0,76.0,0,0.0,1821.0,,,,194.28333333333333,
2021-02-06 08:53:56,127589,2021-02-06 00:00:00,2021-02-06 10:10:51,2021-02-06 10:15:04,2021-02-06 10:17:25,2021-02-06 10:33:30,1189,0.4792,4.14,227.0,226.0,0,1.0,663.0,auto,Reassign,1.0,202.96666666666667,
2021-02-06 08:53:57,127590,2021-02-06 00:00:00,2021-02-06 08:54:50,2021-02-06 08:56:10,2021-02-06 09:14:21,2021-02-06 09:20:39,2628,0.3109,0.46,5.0,5.0,0,0.0,1282.0,,,,174.21666666666667,
2021-02-06 08:53:59,127592,2021-02-06 00:00:00,2021-02-06 08:54:20,2021-02-06 08:55:34,2021-02-06 09:14:49,2021-02-06 09:30:59,4670,0.8503,5.82,127.0,126.0,0,1.0,437.0,,,,141.95,
2021-02-06 08:53:59,127591,2021-02-06 00:00:00,2021-02-06 08:54:00,2021-02-06 08:54:05,2021-02-06 09:18:24,2021-02-06 09:26:54,1297,1.0066,2.15,61.0,60.0,0,1.0,1564.0,,,,156.48333333333332,
2021-02-06 08:53:59,127593,2021-02-06 00:00:00,2021-02-06 08:54:25,2021-02-06 08:56:44,2021-02-06 09:12:54,2021-02-06 09:28:47,11539,0.6401,3.26,85.0,83.0,0,2.0,1460.0,,,,258.5,
2021-02-06 08:54:00,127594,2021-02-06 00:00:00,2021-02-06 08:54:01,2021-02-06 08:54:13,2021-02-06 09:02:14,2021-02-06 09:18:11,973,1.9329,4.18,39.0,39.0,0,0.0,3570.0,,,,141.28333333333333,
2021-02-06 08:54:01,127595,2021-02-06 00:00:00,2021-02-06 08:54:15,2021-02-06 08:54:34,2021-02-06 09:08:48,2021-02-06 09:20:50,5398,0.7214,0.78,82.0,82.0,0,0.0,158.0,,,,130.83333333333334,
2021-02-06 08:54:01,127596,2021-02-06 00:00:00,2021-02-06 08:54:42,2021-02-06 08:55:06,2021-02-06 09:04:11,2021-02-06 09:26:56,2161,1.1318,2.24,35.0,35.0,0,0.0,960.0,,,,197.1833333333333,
2021-02-06 08:54:02,127597,2021-02-06 00:00:00,2021-02-06 09:19:46,2021-02-06 09:19:52,2021-02-06 09:26:24,2021-02-06 09:30:46,11308,2.9062,1.68,30.0,28.0,0,2.0,44.0,auto,Auto Reassignment basis Inaction. coreengine.tasks.repush_order_to_aa_bucket,1.0,116.38333333333334,
2021-02-06 08:54:02,127598,2021-02-06 00:00:00,2021-02-06 08:54:04,2021-02-06 08:55:10,2021-02-06 09:02:07,2021-02-06 09:08:02,1230,0.7226,0.78,99.0,99.0,0,0.0,373.0,,,,204.03333333333333,
2021-02-06 08:54:02,127599,2021-02-06 00:00:00,2021-02-06 08:54:04,2021-02-06 08:55:11,2021-02-06 09:01:48,2021-02-06 09:06:24,535,1.6062,0.69,40.0,40.0,0,0.0,675.0,,,,267.4666666666667,
2021-02-06 08:54:03,127600,2021-02-06 00:00:00,2021-02-06 08:54:04,2021-02-06 08:54:49,2021-02-06 09:07:08,2021-02-06 09:42:01,1220,1.3038,4.57,135.0,133.0,0,2.0,503.0,,,,130.41666666666666,
2021-02-06 08:54:04,127601,2021-02-06 00:00:00,2021-02-06 08:54:49,2021-02-06 08:57:01,2021-02-06 09:12:09,2021-02-06 09:54:30,13162,0.4754,3.73,1.0,1.0,0,0.0,38.0,,,,6.15,
2021-02-06 08:54:05,127602,2021-02-06 00:00:00,2021-02-06 08:54:39,2021-02-06 08:55:40,2021-02-06 09:07:28,2021-02-06 09:13:14,3151,1.2682,1.28,17.0,17.0,0,0.0,446.0,,,,199.56666666666663,
2021-02-06 08:54:06,127603,2021-02-06 00:00:00,2021-02-06 08:54:40,2021-02-06 08:54:49,2021-02-06 09:03:43,2021-02-06 09:14:15,2397,1.1927,2.37,110.0,108.0,0,2.0,1810.0,,,,276.6166666666667,
2021-02-06 08:54:06,127604,2021-02-06 00:00:00,2021-02-06 08:54:34,2021-02-06 08:55:13,2021-02-06 09:06:35,2021-02-06 09:30:37,2788,0.8073,4.99,86.0,86.0,0,0.0,1651.0,,,,181.71666666666667,
2021-02-06 08:54:06,127605,2021-02-06 00:00:00,2021-02-06 08:54:08,2021-02-06 08:54:15,2021-02-06 09:05:33,2021-02-06 09:14:04,3469,2.855,0.72,18.0,17.0,0,1.0,564.0,,,,202.6,
2021-02-06 08:54:06,127606,2021-02-06 00:00:00,2021-02-06 08:54:47,2021-02-06 08:56:33,2021-02-06 09:21:21,2021-02-06 09:41:12,196,1.2822,3.63,94.0,94.0,0,0.0,2660.0,,,,172.56666666666666,
2021-02-06 08:54:07,127609,2021-02-06 00:00:00,2021-02-06 08:54:51,2021-02-06 08:56:31,2021-02-06 09:10:27,2021-02-06 09:28:06,9258,1.6576,2.0,109.0,109.0,0,0.0,923.0,,,,101.15,
2021-02-06 08:54:07,127607,2021-02-06 00:00:00,2021-02-06 08:55:02,2021-02-06 08:55:51,2021-02-06 09:06:28,2021-02-06 09:24:59,2380,1.8282,2.16,193.0,189.0,0,4.0,1111.0,,,,151.4,
2021-02-06 08:54:07,127608,2021-02-06 00:00:00,2021-02-06 08:55:42,2021-02-06 08:57:34,2021-02-06 09:07:42,2021-02-06 09:19:25,2161,1.316,1.98,35.0,35.0,0,0.0,960.0,,,,197.28333333333333,
2021-02-06 08:54:08,127610,2021-02-06 00:00:00,2021-02-06 08:54:59,2021-02-06 08:55:14,2021-02-06 09:08:43,2021-02-06 09:19:36,11455,0.731,3.19,182.0,181.0,0,1.0,2887.0,,,,281.6166666666667,
2021-02-06 08:54:08,127611,2021-02-06 00:00:00,2021-02-06 08:54:54,2021-02-06 08:56:04,2021-02-06 09:05:20,2021-02-06 09:16:01,12781,1.7185,1.62,15.0,15.0,0,0.0,87.0,,,,269.2166666666667,
2021-02-06 08:54:08,127612,2021-02-06 00:00:00,2021-02-06 08:54:34,2021-02-06 08:54:52,2021-02-06 09:00:14,2021-02-06 09:12:58,781,0.7189,5.21,22.0,22.0,0,0.0,167.0,,,,425.00000000000006,
2021-02-06 08:54:09,127613,2021-02-06 00:00:00,2021-02-06 08:55:57,2021-02-06 08:56:05,2021-02-06 09:34:34,2021-02-06 09:40:36,2399,1.7938,0.69,66.0,65.0,0,1.0,840.0,,,,114.73333333333332,
2021-02-06 08:54:09,127614,2021-02-06 00:00:00,2021-02-06 08:54:20,2021-02-06 08:54:58,2021-02-06 09:00:10,2021-02-06 09:11:34,10950,1.5465,4.87,481.0,477.0,0,4.0,521.0,,,,330.01666666666665,
2021-02-06 08:54:09,127615,2021-02-06 00:00:00,2021-02-06 08:54:11,2021-02-06 08:54:16,2021-02-06 09:00:15,2021-02-06 09:13:44,12761,1.2103,2.18,226.0,222.0,0,4.0,295.0,,,,154.7,
2021-02-06 08:54:14,127616,2021-02-06 00:00:00,2021-02-06 08:54:16,2021-02-06 08:54:48,2021-02-06 09:08:55,2021-02-06 09:23:57,16,0.9753,2.64,109.0,108.0,0,1.0,420.0,,,,318.25,
2021-02-06 08:54:15,127618,2021-02-06 00:00:00,2021-02-06 08:54:24,2021-02-06 08:54:44,2021-02-06 09:04:23,2021-02-06 09:15:05,1425,0.9054,0.56,11.0,10.0,0,1.0,68.0,,,,324.25,
2021-02-06 08:54:15,127617,2021-02-06 00:00:00,2021-02-06 08:54:24,2021-02-06 08:54:45,2021-02-06 09:17:51,2021-02-06 09:42:32,4558,0.6373,5.06,114.0,111.0,0,3.0,507.0,,,,284.3666666666667,
2021-02-06 08:54:17,127620,2021-02-06 00:00:00,2021-02-06 08:54:56,2021-02-06 08:55:16,2021-02-06 09:22:48,2021-02-06 09:37:41,2650,1.3887,4.8,79.0,79.0,0,0.0,361.0,,,,322.0333333333333,
2021-02-06 08:54:17,127621,2021-02-06 00:00:00,2021-02-06 08:54:18,2021-02-06 08:56:11,2021-02-06 09:09:58,2021-02-06 09:14:38,1966,0.4795,0.25,65.0,64.0,0,1.0,578.0,,,,167.11666666666667,
2021-02-06 08:54:17,127619,2021-02-06 00:00:00,2021-02-06 09:09:19,2021-02-06 09:10:39,2021-02-06 09:20:33,2021-02-06 10:07:47,12083,1.8453,7.11,,,0,,4.0,auto,Auto Reassignment basis Inaction. coreengine.tasks.repush_order_to_aa_bucket,1.0,88.36666666666667,
2021-02-06 08:54:19,127622,2021-02-06 00:00:00,2021-02-06 08:55:02,2021-02-06 08:56:07,2021-02-06 09:15:59,2021-02-06 09:26:14,13108,0.8468,0.52,7.0,7.0,0,0.0,39.0,,,,141.46666666666667,
2021-02-06 08:54:19,127623,2021-02-06 00:00:00,2021-02-06 08:54:51,2021-02-06 08:56:27,2021-02-06 09:08:38,2021-02-06 09:19:39,8555,0.7956,1.52,4.0,4.0,0,0.0,61.0,,,,144.31666666666666,
2021-02-06 08:54:20,127624,2021-02-06 00:00:00,2021-02-06 08:54:58,2021-02-06 08:55:42,2021-02-06 09:03:01,2021-02-06 09:32:44,6037,0.8014,1.9,89.0,89.0,0,0.0,3986.0,,,,163.06666666666666,
2021-02-06 08:54:21,127625,2021-02-06 00:00:00,2021-02-06 08:54:22,2021-02-06 08:55:08,2021-02-06 08:59:16,2021-02-06 09:08:56,1456,0.0109002094693,1.01,110.0,109.0,0,1.0,607.0,,,,108.53333333333332,
2021-02-06 08:54:21,127626,2021-02-06 00:00:00,2021-02-06 08:54:22,2021-02-06 08:54:29,2021-02-06 09:08:31,2021-02-06 09:20:23,896,2.3553,3.69,397.0,396.0,0,1.0,704.0,,,,140.23333333333332,
2021-02-06 08:54:22,127627,2021-02-06 00:00:00,2021-02-06 08:54:23,2021-02-06 08:55:53,2021-02-06 09:12:43,2021-02-06 09:28:07,12963,1.2339,3.5,5.0,5.0,0,0.0,310.0,,,,164.45000000000002,
2021-02-06 08:54:23,127628,2021-02-06 00:00:00,2021-02-06 08:54:24,2021-02-06 08:54:52,2021-02-06 09:15:32,2021-02-06 09:21:01,10944,2.3391,1.11,480.0,479.0,0,1.0,1343.0,,,,209.35,
2021-02-06 08:54:25,127629,2021-02-06 00:00:00,2021-02-06 08:55:20,2021-02-06 08:56:29,2021-02-06 09:10:33,2021-02-06 09:22:11,2619,0.763,1.62,60.0,60.0,0,0.0,2375.0,,,,314.4833333333333,
2021-02-06 08:54:25,127630,2021-02-06 00:00:00,2021-02-06 08:54:26,2021-02-06 08:54:45,2021-02-06 09:01:35,2021-02-06 09:27:18,9234,1.2047,8.83,114.0,112.0,0,2.0,253.0,,,,182.13333333333333,
2021-02-06 08:54:26,127631,2021-02-06 00:00:00,2021-02-06 08:54:56,2021-02-06 08:55:58,2021-02-06 09:06:10,2021-02-06 09:18:25,8753,0.0283907337871,3.14,258.0,257.0,0,1.0,1027.0,,,,174.11666666666667,
2021-02-06 08:54:27,127632,2021-02-06 00:00:00,2021-02-06 08:55:25,2021-02-06 08:56:50,2021-02-06 09:17:01,2021-02-06 09:30:07,1375,0.0779016865436,1.26,155.0,154.0,0,1.0,1694.0,,,,204.45,
2021-02-06 08:54:27,127633,2021-02-06 00:00:00,2021-02-06 08:55:28,2021-02-06 08:57:08,2021-02-06 09:05:51,2021-02-06 09:29:30,2056,1.2583,5.18,142.0,141.0,0,1.0,987.0,,,,64.96666666666667,
2021-02-06 08:54:28,127635,2021-02-06 00:00:00,2021-02-06 08:54:50,2021-02-06 08:56:30,2021-02-06 09:05:51,2021-02-06 09:22:17,8668,1.2737,4.79,43.0,42.0,0,1.0,244.0,,,,144.46666666666667,
2021-02-06 08:54:28,127634,2021-02-06 00:00:00,2021-02-06 08:55:27,2021-02-06 08:57:19,2021-02-06 09:03:14,2021-02-06 09:18:40,225,2.0582,5.99,48.0,45.0,0,3.0,62.0,,,,91.93333333333334,
2021-02-06 08:54:32,127636,2021-02-06 00:00:00,2021-02-06 08:58:21,2021-02-06 08:58:40,2021-02-06 09:13:47,2021-02-06 09:25:50,11122,2.2329,2.04,25.0,25.0,0,0.0,52.0,,,,186.9333333333333,
2021-02-06 08:54:34,127637,2021-02-06 00:00:00,2021-02-06 08:55:26,2021-02-06 08:55:31,2021-02-06 09:03:27,2021-02-06 09:06:33,11455,0.6148,0.18,182.0,181.0,0,1.0,2887.0,,,,282.05,
2021-02-06 08:54:35,127638,2021-02-06 00:00:00,2021-02-06 08:54:36,2021-02-06 08:54:40,2021-02-06 09:00:04,2021-02-06 09:10:48,999,0.4885,3.34,45.0,45.0,0,0.0,80.0,,,,243.26666666666668,
2021-02-06 08:54:36,127639,2021-02-06 00:00:00,2021-02-06 08:55:09,2021-02-06 08:55:41,2021-02-06 09:11:14,2021-02-06 10:01:42,11601,1.886,4.73,34.0,34.0,0,0.0,1360.0,,,,322.2333333333333,
2021-02-06 08:54:39,127640,2021-02-06 00:00:00,2021-02-06 08:55:22,2021-02-06 08:55:54,2021-02-06 09:23:19,2021-02-06 09:55:24,11428,1.1803,3.71,76.0,76.0,0,0.0,1211.0,,,,142.61666666666667,
2021-02-06 08:54:42,127641,2021-02-06 00:00:00,2021-02-06 08:54:44,2021-02-06 08:54:50,2021-02-06 09:02:05,,643,0.7344,4.73,470.0,466.0,1,4.0,907.0,,,,324.7,2021-02-06 09:10:26
2021-02-06 08:54:42,127642,2021-02-06 00:00:00,2021-02-06 08:55:03,2021-02-06 08:58:05,2021-02-06 09:29:19,2021-02-06 09:34:36,12918,0.4254,1.29,72.0,70.0,0,2.0,502.0,,,,200.53333333333333,
2021-02-06 08:54:43,127645,2021-02-06 00:00:00,2021-02-06 08:55:34,2021-02-06 08:55:46,2021-02-06 09:08:12,2021-02-06 09:24:39,1421,1.945,2.99,,,0,,58.0,,,,324.7166666666667,
2021-02-06 08:54:43,127646,2021-02-06 00:00:00,2021-02-06 08:55:33,2021-02-06 08:55:42,2021-02-06 09:02:11,2021-02-06 09:12:14,12772,2.8746,2.26,104.0,104.0,0,0.0,203.0,,,,198.75,
2021-02-06 08:54:43,127643,2021-02-06 00:00:00,2021-02-06 08:55:09,2021-02-06 08:56:08,2021-02-06 09:08:11,2021-02-06 09:29:13,4450,2.0209,2.6,13.0,13.0,0,0.0,508.0,,,,200.31666666666663,
2021-02-06 08:54:43,127644,2021-02-06 00:00:00,2021-02-06 08:54:44,2021-02-06 08:59:10,2021-02-06 09:15:18,2021-02-06 09:27:41,12785,0.00345178268109,2.01,141.0,139.0,0,2.0,190.0,,,,159.31666666666666,
2021-02-06 08:54:44,127648,2021-02-06 00:00:00,2021-02-06 08:54:49,2021-02-06 08:54:53,2021-02-06 09:00:39,2021-02-06 09:12:41,1293,0.5209,2.78,110.0,108.0,0,2.0,142.0,,,,203.3,
2021-02-06 08:54:44,127649,2021-02-06 00:00:00,2021-02-06 08:54:45,2021-02-06 08:55:08,2021-02-06 09:04:45,2021-02-06 09:18:47,261,0.148440742044,4.17,210.0,209.0,0,1.0,1079.0,,,,146.58333333333334,
2021-02-06 08:54:44,127647,2021-02-06 00:00:00,2021-02-06 08:54:45,2021-02-06 08:54:57,2021-02-06 09:04:24,2021-02-06 09:15:06,787,1.4845,2.97,300.0,299.0,0,1.0,581.0,,,,204.7333333333333,
2021-02-06 08:54:45,127650,2021-02-06 00:00:00,2021-02-06 08:54:46,2021-02-06 08:54:52,2021-02-06 09:15:49,2021-02-06 09:24:18,13035,1.5078,1.23,,,0,,1007.0,,,,200.95,
2021-02-06 08:54:48,127651,2021-02-06 00:00:00,2021-02-06 09:10:09,2021-02-06 09:10:34,2021-02-06 09:13:31,2021-02-06 09:52:29,2061,1.4229,6.29,369.0,367.0,0,2.0,1023.0,,,,251.73333333333332,
2021-02-06 08:54:48,127652,2021-02-06 00:00:00,2021-02-06 08:55:08,2021-02-06 08:57:09,2021-02-06 09:06:19,2021-02-06 09:11:22,2296,1.1485,0.47,,,0,,2.0,,,,127.05,
2021-02-06 08:54:48,127653,2021-02-06 00:00:00,2021-02-06 08:54:49,2021-02-06 08:55:06,2021-02-06 09:17:04,2021-02-06 09:30:50,11144,0.792,4.42,230.0,228.0,0,2.0,814.0,,,,204.8,
2021-02-06 08:54:50,127654,2021-02-06 00:00:00,2021-02-06 08:55:45,2021-02-06 08:57:26,2021-02-06 09:11:26,2021-02-06 09:32:06,4835,1.0024,3.81,165.0,164.0,0,1.0,329.0,,,,200.75,
2021-02-06 08:54:50,127655,2021-02-06 00:00:00,2021-02-06 08:55:23,2021-02-06 08:55:47,2021-02-06 09:08:36,2021-02-06 09:23:09,1771,2.3605,2.78,321.0,321.0,0,0.0,1029.0,,,,203.85,
2021-02-06 08:54:51,127656,2021-02-06 00:00:00,2021-02-06 08:54:52,2021-02-06 08:56:08,2021-02-06 09:07:03,2021-02-06 09:23:02,2886,0.116603388438,3.67,15.0,15.0,0,0.0,634.0,,,,188.6,
2021-02-06 08:54:54,127657,2021-02-06 00:00:00,2021-02-06 08:55:02,2021-02-06 08:56:57,2021-02-06 09:08:43,2021-02-06 09:30:06,13074,0.7534,2.82,19.0,19.0,0,0.0,1643.0,,,,144.9,
2021-02-06 08:54:55,127658,2021-02-06 00:00:00,2021-02-06 08:54:56,2021-02-06 08:56:14,2021-02-06 09:01:43,2021-02-06 09:20:28,13163,2.5389,5.01,12.0,12.0,0,0.0,64.0,,,,65.51666666666667,
2021-02-06 08:54:57,127662,2021-02-06 00:00:00,2021-02-06 08:55:41,2021-02-06 08:55:50,2021-02-06 09:26:04,2021-02-06 09:44:36,11804,0.11235282677,4.92,104.0,103.0,0,1.0,1636.0,,,,189.25,
2021-02-06 08:54:57,127661,2021-02-06 00:00:00,2021-02-06 08:55:16,2021-02-06 08:56:42,2021-02-06 09:06:01,2021-02-06 09:23:01,10972,0.9886,4.85,183.0,182.0,0,1.0,1317.0,,,,204.63333333333333,
2021-02-06 08:54:57,127659,2021-02-06 00:00:00,2021-02-06 08:54:58,2021-02-06 09:03:27,2021-02-06 09:16:06,2021-02-06 09:31:54,157,2.6523,4.74,,,0,,105.0,,,,151.13333333333333,
2021-02-06 08:54:57,127660,2021-02-06 00:00:00,2021-02-06 08:55:25,2021-02-06 08:55:57,2021-02-06 09:27:01,2021-02-06 09:33:22,12320,0.147338664899,0.33,26.0,25.0,0,1.0,1147.0,,,,140.65,
2021-02-06 08:54:58,127663,2021-02-06 00:00:00,2021-02-06 08:54:59,2021-02-06 08:55:08,2021-02-06 09:05:37,2021-02-06 09:16:01,2940,2.1444,0.13,34.0,34.0,0,0.0,55.0,,,,170.75,
2021-02-06 08:54:59,127664,2021-02-06 00:00:00,2021-02-06 08:55:01,2021-02-06 08:55:19,2021-02-06 09:05:29,2021-02-06 09:26:00,2134,0.0472600461809,4.85,111.0,110.0,0,1.0,1720.0,,,,195.11666666666667,
2021-02-06 08:54:59,127665,2021-02-06 00:00:00,2021-02-06 08:55:00,2021-02-06 08:55:09,2021-02-06 09:06:47,2021-02-06 09:15:31,1093,0.0512866804943,1.84,282.0,281.0,0,1.0,1049.0,,,,202.55,
2021-02-06 08:55:00,127666,2021-02-06 00:00:00,2021-02-06 08:55:02,2021-02-06 08:55:25,2021-02-06 09:06:38,2021-02-06 09:23:31,5874,2.5684,3.81,47.0,47.0,0,0.0,509.0,,,,102.81666666666666,
2021-02-06 08:55:01,127667,2021-02-06 00:00:00,2021-02-06 08:56:05,2021-02-06 08:58:00,2021-02-06 09:29:15,2021-02-06 09:38:12,2777,1.18,0.67,32.0,32.0,0,0.0,79.0,,,,145.01666666666668,
2021-02-06 08:55:03,127668,2021-02-06 00:00:00,2021-02-06 08:55:04,2021-02-06 08:55:29,2021-02-06 09:18:37,2021-02-06 09:50:00,11338,1.9105,4.67,38.0,38.0,0,0.0,139.0,,,,173.63333333333333,
2021-02-06 08:55:04,127673,2021-02-06 00:00:00,2021-02-06 08:56:05,2021-02-06 08:57:49,2021-02-06 09:07:01,2021-02-06 09:14:29,9123,1.223,0.76,15.0,15.0,0,0.0,36.0,,,,320.2333333333333,
2021-02-06 08:55:04,127669,2021-02-06 00:00:00,2021-02-06 08:56:06,2021-02-06 08:56:34,2021-02-06 09:09:16,2021-02-06 09:25:56,10922,1.7184,3.75,57.0,56.0,0,1.0,358.0,,,,294.43333333333334,
2021-02-06 08:55:04,127670,2021-02-06 00:00:00,2021-02-06 08:55:52,2021-02-06 08:56:08,2021-02-06 09:04:25,2021-02-06 09:27:12,1604,0.5324,2.55,105.0,105.0,0,0.0,2982.0,,,,258.4166666666667,
2021-02-06 08:55:04,127671,2021-02-06 00:00:00,2021-02-06 08:55:05,2021-02-06 08:56:48,2021-02-06 09:13:52,2021-02-06 09:32:39,10982,0.9032,6.21,187.0,183.0,0,4.0,1038.0,,,,202.88333333333333,
2021-02-06 08:55:04,127672,2021-02-06 00:00:00,2021-02-06 08:55:50,2021-02-06 08:56:11,2021-02-06 09:11:07,2021-02-06 09:17:27,10455,1.0846,1.09,89.0,88.0,0,1.0,198.0,,,,82.46666666666667,
2021-02-06 08:55:05,127675,2021-02-06 00:00:00,2021-02-06 08:55:27,2021-02-06 08:55:51,2021-02-06 09:08:15,2021-02-06 09:20:19,5003,0.9579,1.9,253.0,252.0,0,1.0,1054.0,,,,190.33333333333331,
2021-02-06 08:55:05,127676,2021-02-06 00:00:00,2021-02-06 08:55:59,2021-02-06 08:58:17,2021-02-06 09:19:32,2021-02-06 09:36:52,2986,2.3786,3.28,12.0,12.0,0,0.0,108.0,,,,234.91666666666663,
2021-02-06 08:55:05,127674,2021-02-06 00:00:00,2021-02-06 08:55:06,2021-02-06 08:55:40,2021-02-06 09:05:08,2021-02-06 09:14:26,13164,0.3056,2.58,4.0,4.0,0,0.0,2747.0,,,,120.11666666666666,
2021-02-06 08:55:06,127677,2021-02-06 00:00:00,2021-02-06 08:55:35,2021-02-06 08:58:19,2021-02-06 09:11:00,2021-02-06 09:28:51,10421,1.5346,4.68,36.0,36.0,0,0.0,105.0,,,,375.08333333333337,
2021-02-06 08:55:06,127678,2021-02-06 00:00:00,2021-02-06 08:55:07,2021-02-06 08:55:42,2021-02-06 09:04:57,2021-02-06 09:37:43,570,1.964,3.09,154.0,152.0,0,2.0,204.0,,,,194.71666666666667,
2021-02-06 08:55:07,127679,2021-02-06 00:00:00,2021-02-06 08:55:59,2021-02-06 08:56:11,2021-02-06 09:00:32,2021-02-06 09:33:27,12812,0.2217,3.77,,,0,,171.0,,,,258.15,
2021-02-06 08:55:07,127680,2021-02-06 00:00:00,2021-02-06 08:55:08,2021-02-06 08:55:28,2021-02-06 09:02:15,2021-02-06 09:18:50,1607,1.4986,4.3,178.0,178.0,0,0.0,656.0,,,,198.9333333333333,
2021-02-06 08:55:08,127681,2021-02-06 00:00:00,2021-02-06 08:55:08,2021-02-06 08:56:37,2021-02-06 09:02:59,2021-02-06 09:28:30,127,1.2118,4.97,245.0,243.0,0,2.0,344.0,,,,153.31666666666666,
2021-02-06 08:55:08,127682,2021-02-06 00:00:00,2021-02-06 08:55:09,2021-02-06 08:55:21,2021-02-06 09:02:16,2021-02-06 09:16:08,13008,2.2761,3.71,,,0,,11.0,,,,87.9,
2021-02-06 08:55:08,127683,2021-02-06 00:00:00,2021-02-06 08:55:09,2021-02-06 08:56:29,2021-02-06 09:01:50,2021-02-06 09:17:33,8882,0.105182397946,0.83,3.0,3.0,0,0.0,84.0,,,,134.88333333333333,
2021-02-06 08:55:08,127684,2021-02-06 00:00:00,2021-02-06 08:55:38,2021-02-06 08:56:41,2021-02-06 09:16:28,2021-02-06 09:21:09,1569,2.1878,1.65,40.0,40.0,0,0.0,1479.0,,,,205.13333333333333,
2021-02-06 08:55:09,127685,2021-02-06 00:00:00,2021-02-06 08:55:38,2021-02-06 08:55:51,2021-02-06 09:04:49,2021-02-06 09:22:47,12958,1.9123,3.33,96.0,96.0,0,0.0,738.0,,,,65.66666666666667,
2021-02-06 08:55:10,127688,2021-02-06 00:00:00,2021-02-06 08:55:11,2021-02-06 08:56:34,2021-02-06 09:02:11,2021-02-06 09:13:19,47,0.149354496628,4.43,31.0,30.0,0,1.0,51.0,,,,310.0333333333333,
2021-02-06 08:55:10,127686,2021-02-06 00:00:00,2021-02-06 08:55:32,2021-02-06 08:56:30,2021-02-06 09:00:03,2021-02-06 09:24:13,2250,0.6212,2.89,202.0,200.0,0,2.0,1121.0,,,,458.4166666666666,
2021-02-06 08:55:10,127687,2021-02-06 00:00:00,2021-02-06 08:55:57,2021-02-06 08:57:21,2021-02-06 08:58:13,2021-02-06 09:09:03,13088,0.5066,1.51,114.0,113.0,0,1.0,560.0,,,,96.65,
2021-02-06 08:55:11,127691,2021-02-06 00:00:00,2021-02-06 08:55:26,2021-02-06 08:55:54,2021-02-06 09:19:08,2021-02-06 09:25:34,9278,0.3322,1.04,152.0,152.0,0,0.0,363.0,,,,96.03333333333332,
2021-02-06 08:55:11,127689,2021-02-06 00:00:00,2021-02-06 08:56:59,2021-02-06 08:57:17,2021-02-06 09:23:22,2021-02-06 09:34:40,13088,0.7917,2.16,114.0,113.0,0,1.0,560.0,,,,96.66666666666669,
